Houston,LosAngeles,Miami,NewYork,Age,Gender,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn
0.0,0.0,0.0,1.0,21.0,0.0,18.0,84.54,430.0,0.0
0.0,0.0,1.0,0.0,21.0,0.0,23.0,49.02,177.0,1.0
0.0,0.0,0.0,1.0,21.0,0.0,8.0,81.6,297.0,0.0
0.0,0.0,0.0,0.0,33.0,1.0,17.0,55.02,166.0,1.0
0.0,0.0,1.0,0.0,34.0,0.0,22.0,87.43,271.0,1.0
0.0,0.0,1.0,0.0,23.0,1.0,13.0,78.86,406.0,1.0
0.0,0.0,0.0,0.0,36.0,1.0,10.0,74.45,172.0,0.0
0.0,0.0,0.0,0.0,57.0,0.0,22.0,32.45,74.0,0.0
0.0,0.0,0.0,1.0,27.0,1.0,6.0,59.43,56.0,1.0
0.0,0.0,0.0,1.0,49.0,0.0,13.0,76.6,263.0,1.0
0.0,0.0,1.0,0.0,20.0,0.0,5.0,42.26,127.0,1.0
0.0,1.0,0.0,0.0,63.0,1.0,13.0,55.96,483.0,1.0
1.0,0.0,0.0,0.0,58.0,0.0,16.0,39.67,358.0,0.0
1.0,0.0,0.0,0.0,34.0,0.0,17.0,30.72,73.0,0.0
0.0,0.0,0.0,1.0,27.0,1.0,15.0,97.9,449.0,0.0
1.0,0.0,0.0,0.0,36.0,1.0,10.0,68.62,499.0,0.0
0.0,0.0,0.0,0.0,34.0,0.0,9.0,66.4,434.0,0.0
0.0,1.0,0.0,0.0,42.0,0.0,17.0,35.14,454.0,1.0
0.0,1.0,0.0,0.0,58.0,0.0,18.0,46.15,170.0,1.0
0.0,0.0,1.0,0.0,34.0,0.0,10.0,40.18,427.0,1.0
0.0,0.0,1.0,0.0,62.0,1.0,10.0,50.8,396.0,1.0
0.0,0.0,0.0,0.0,52.0,1.0,22.0,51.62,261.0,0.0
0.0,0.0,0.0,1.0,44.0,1.0,14.0,61.59,451.0,0.0
0.0,0.0,0.0,0.0,33.0,1.0,17.0,87.73,193.0,0.0
0.0,1.0,0.0,0.0,56.0,1.0,7.0,57.02,482.0,0.0
0.0,1.0,0.0,0.0,25.0,1.0,12.0,98.73,298.0,0.0
0.0,0.0,0.0,1.0,48.0,0.0,24.0,44.41,500.0,0.0
1.0,0.0,0.0,0.0,24.0,0.0,21.0,54.47,263.0,0.0
0.0,0.0,0.0,0.0,70.0,0.0,6.0,41.94,148.0,1.0
1.0,0.0,0.0,0.0,55.0,0.0,11.0,82.93,235.0,1.0
0.0,1.0,0.0,0.0,59.0,1.0,14.0,51.68,188.0,0.0
0.0,1.0,0.0,0.0,28.0,0.0,8.0,47.03,220.0,0.0
1.0,0.0,0.0,0.0,48.0,0.0,2.0,98.19,437.0,1.0
0.0,0.0,0.0,0.0,23.0,1.0,24.0,51.93,468.0,1.0
1.0,0.0,0.0,0.0,22.0,0.0,17.0,89.75,200.0,0.0
0.0,0.0,0.0,0.0,24.0,0.0,14.0,64.07,351.0,1.0
1.0,0.0,0.0,0.0,30.0,0.0,5.0,53.54,177.0,1.0
0.0,0.0,0.0,1.0,42.0,0.0,19.0,74.13,469.0,1.0
0.0,0.0,0.0,0.0,49.0,0.0,5.0,57.5,136.0,0.0
1.0,0.0,0.0,0.0,36.0,0.0,22.0,92.65,226.0,0.0
1.0,0.0,0.0,0.0,44.0,1.0,5.0,39.69,74.0,0.0
0.0,0.0,0.0,0.0,54.0,1.0,14.0,71.91,490.0,0.0
0.0,0.0,0.0,0.0,62.0,0.0,20.0,37.74,360.0,1.0
0.0,0.0,0.0,1.0,35.0,1.0,4.0,32.74,418.0,1.0
0.0,1.0,0.0,0.0,63.0,1.0,3.0,74.38,322.0,0.0
0.0,0.0,0.0,1.0,26.0,0.0,17.0,88.2,345.0,0.0
1.0,0.0,0.0,0.0,35.0,1.0,20.0,84.43,172.0,1.0
0.0,0.0,0.0,1.0,63.0,1.0,22.0,46.47,424.0,1.0
0.0,0.0,0.0,0.0,39.0,1.0,5.0,69.98,224.0,0.0
0.0,0.0,0.0,0.0,55.0,1.0,2.0,53.49,387.0,0.0
0.0,0.0,1.0,0.0,41.0,1.0,12.0,80.27,128.0,1.0
0.0,0.0,0.0,1.0,26.0,1.0,17.0,45.79,122.0,1.0
0.0,0.0,0.0,0.0,43.0,0.0,10.0,69.15,128.0,0.0
0.0,0.0,0.0,1.0,58.0,0.0,22.0,76.75,310.0,0.0
0.0,0.0,0.0,0.0,44.0,0.0,15.0,32.68,118.0,1.0
1.0,0.0,0.0,0.0,29.0,0.0,1.0,80.18,169.0,1.0
0.0,0.0,1.0,0.0,58.0,1.0,11.0,82.41,294.0,1.0
0.0,0.0,1.0,0.0,58.0,0.0,21.0,57.86,358.0,0.0
1.0,0.0,0.0,0.0,60.0,1.0,22.0,87.13,151.0,0.0
0.0,0.0,0.0,0.0,50.0,0.0,5.0,69.98,78.0,1.0
1.0,0.0,0.0,0.0,25.0,1.0,21.0,63.31,399.0,1.0
0.0,1.0,0.0,0.0,51.0,0.0,5.0,30.42,103.0,1.0
0.0,0.0,1.0,0.0,26.0,1.0,7.0,69.13,175.0,0.0
0.0,0.0,1.0,0.0,25.0,1.0,10.0,78.85,497.0,0.0
1.0,0.0,0.0,0.0,40.0,1.0,17.0,42.94,168.0,0.0
0.0,1.0,0.0,0.0,37.0,1.0,17.0,72.86,309.0,1.0
0.0,0.0,0.0,0.0,68.0,1.0,10.0,71.49,354.0,0.0
1.0,0.0,0.0,0.0,61.0,1.0,2.0,49.52,116.0,1.0
0.0,1.0,0.0,0.0,53.0,0.0,18.0,83.69,91.0,1.0
0.0,0.0,1.0,0.0,66.0,1.0,20.0,34.96,476.0,0.0
0.0,0.0,0.0,1.0,70.0,0.0,15.0,49.81,491.0,1.0
0.0,1.0,0.0,0.0,52.0,0.0,13.0,72.13,331.0,1.0
0.0,0.0,0.0,1.0,22.0,1.0,20.0,35.78,281.0,1.0
0.0,1.0,0.0,0.0,19.0,0.0,23.0,86.92,339.0,0.0
0.0,0.0,0.0,0.0,51.0,1.0,17.0,75.74,394.0,0.0
0.0,0.0,0.0,0.0,25.0,0.0,12.0,86.26,103.0,1.0
0.0,0.0,0.0,0.0,39.0,1.0,23.0,59.71,117.0,0.0
0.0,0.0,0.0,0.0,45.0,1.0,3.0,93.87,89.0,0.0
0.0,0.0,0.0,0.0,51.0,1.0,9.0,85.53,351.0,1.0
0.0,1.0,0.0,0.0,41.0,1.0,11.0,39.25,443.0,1.0
0.0,0.0,0.0,1.0,26.0,1.0,14.0,55.9,85.0,1.0
0.0,0.0,0.0,1.0,40.0,0.0,13.0,67.08,151.0,1.0
0.0,1.0,0.0,0.0,21.0,0.0,16.0,85.44,206.0,1.0
0.0,0.0,1.0,0.0,61.0,1.0,10.0,76.86,344.0,0.0
0.0,0.0,1.0,0.0,54.0,0.0,24.0,62.74,385.0,0.0
0.0,1.0,0.0,0.0,58.0,1.0,8.0,85.48,226.0,1.0
0.0,0.0,0.0,1.0,40.0,0.0,5.0,34.93,54.0,1.0
0.0,0.0,0.0,1.0,69.0,1.0,9.0,86.45,60.0,0.0
0.0,0.0,0.0,0.0,31.0,0.0,11.0,64.1,484.0,1.0
0.0,0.0,1.0,0.0,24.0,1.0,5.0,95.09,349.0,0.0
0.0,0.0,0.0,0.0,30.0,1.0,12.0,76.56,437.0,1.0
1.0,0.0,0.0,0.0,69.0,1.0,14.0,34.93,86.0,0.0
0.0,0.0,1.0,0.0,46.0,1.0,20.0,39.89,56.0,1.0
0.0,0.0,1.0,0.0,53.0,0.0,24.0,43.74,125.0,0.0
0.0,0.0,0.0,0.0,68.0,0.0,14.0,59.9,113.0,1.0
0.0,0.0,0.0,1.0,55.0,1.0,21.0,53.15,72.0,1.0
0.0,0.0,1.0,0.0,50.0,0.0,9.0,32.42,360.0,1.0
0.0,0.0,0.0,0.0,35.0,1.0,4.0,71.25,81.0,1.0
0.0,0.0,0.0,0.0,66.0,1.0,19.0,70.41,84.0,0.0
0.0,0.0,0.0,1.0,63.0,1.0,24.0,72.29,459.0,1.0
0.0,0.0,1.0,0.0,25.0,1.0,11.0,69.44,70.0,1.0
0.0,1.0,0.0,0.0,68.0,0.0,10.0,54.68,245.0,0.0
0.0,1.0,0.0,0.0,50.0,1.0,14.0,98.28,337.0,0.0
0.0,0.0,1.0,0.0,43.0,0.0,1.0,70.57,242.0,1.0
1.0,0.0,0.0,0.0,70.0,0.0,9.0,57.3,236.0,0.0
0.0,0.0,0.0,0.0,24.0,1.0,1.0,58.43,118.0,1.0
1.0,0.0,0.0,0.0,22.0,1.0,17.0,86.87,84.0,0.0
1.0,0.0,0.0,0.0,65.0,0.0,7.0,99.58,117.0,1.0
0.0,0.0,0.0,0.0,27.0,1.0,7.0,74.98,193.0,0.0
0.0,0.0,0.0,1.0,35.0,0.0,6.0,96.69,371.0,1.0
0.0,0.0,1.0,0.0,69.0,0.0,14.0,78.27,100.0,1.0
0.0,1.0,0.0,0.0,29.0,0.0,17.0,55.11,277.0,0.0
1.0,0.0,0.0,0.0,20.0,0.0,5.0,57.6,436.0,1.0
0.0,0.0,0.0,0.0,61.0,1.0,15.0,85.34,102.0,1.0
0.0,0.0,0.0,0.0,69.0,0.0,7.0,71.05,453.0,1.0
0.0,1.0,0.0,0.0,63.0,0.0,18.0,84.27,183.0,0.0
0.0,0.0,0.0,0.0,60.0,0.0,5.0,88.99,445.0,0.0
1.0,0.0,0.0,0.0,63.0,0.0,4.0,99.57,278.0,0.0
0.0,1.0,0.0,0.0,70.0,0.0,20.0,94.6,325.0,1.0
0.0,1.0,0.0,0.0,42.0,0.0,13.0,85.88,418.0,1.0
0.0,0.0,0.0,0.0,22.0,0.0,15.0,40.4,173.0,0.0
0.0,1.0,0.0,0.0,63.0,0.0,21.0,56.53,88.0,1.0
0.0,1.0,0.0,0.0,30.0,0.0,15.0,36.6,350.0,0.0
0.0,0.0,0.0,0.0,26.0,1.0,20.0,64.58,200.0,1.0
0.0,0.0,0.0,1.0,42.0,0.0,11.0,45.97,156.0,0.0
0.0,0.0,0.0,1.0,50.0,1.0,19.0,40.98,490.0,0.0
0.0,0.0,0.0,0.0,40.0,0.0,18.0,65.61,412.0,0.0
0.0,1.0,0.0,0.0,69.0,0.0,22.0,62.93,162.0,1.0
0.0,0.0,0.0,0.0,53.0,1.0,18.0,79.99,186.0,0.0
0.0,0.0,0.0,1.0,66.0,1.0,17.0,61.65,78.0,0.0
0.0,0.0,0.0,1.0,40.0,0.0,2.0,33.56,172.0,1.0
0.0,1.0,0.0,0.0,32.0,1.0,24.0,87.46,284.0,1.0
0.0,0.0,0.0,0.0,59.0,1.0,19.0,82.76,304.0,0.0
0.0,0.0,0.0,1.0,55.0,0.0,1.0,51.17,208.0,1.0
0.0,1.0,0.0,0.0,25.0,0.0,16.0,50.97,80.0,1.0
0.0,0.0,0.0,1.0,36.0,0.0,8.0,65.16,90.0,1.0
0.0,0.0,0.0,1.0,27.0,0.0,17.0,60.22,323.0,1.0
1.0,0.0,0.0,0.0,36.0,0.0,5.0,55.7,105.0,1.0
0.0,0.0,0.0,1.0,25.0,1.0,17.0,77.08,452.0,0.0
0.0,0.0,1.0,0.0,36.0,1.0,9.0,60.84,481.0,1.0
0.0,0.0,0.0,1.0,58.0,0.0,14.0,99.49,240.0,0.0
0.0,1.0,0.0,0.0,69.0,1.0,13.0,61.21,468.0,1.0
1.0,0.0,0.0,0.0,67.0,1.0,4.0,43.93,439.0,1.0
1.0,0.0,0.0,0.0,33.0,1.0,9.0,64.61,461.0,1.0
0.0,1.0,0.0,0.0,23.0,1.0,21.0,61.82,374.0,1.0
0.0,1.0,0.0,0.0,30.0,1.0,8.0,44.71,378.0,0.0
0.0,0.0,1.0,0.0,24.0,0.0,20.0,31.56,473.0,0.0
1.0,0.0,0.0,0.0,58.0,1.0,15.0,39.59,491.0,1.0
0.0,0.0,1.0,0.0,34.0,1.0,1.0,76.34,302.0,1.0
0.0,1.0,0.0,0.0,37.0,0.0,3.0,69.82,133.0,0.0
1.0,0.0,0.0,0.0,65.0,1.0,14.0,69.51,328.0,0.0
0.0,0.0,1.0,0.0,39.0,1.0,13.0,92.92,239.0,1.0
0.0,1.0,0.0,0.0,70.0,0.0,18.0,50.49,390.0,0.0
0.0,0.0,0.0,0.0,22.0,0.0,14.0,70.88,85.0,0.0
0.0,0.0,1.0,0.0,61.0,0.0,24.0,69.85,189.0,0.0
0.0,0.0,0.0,0.0,19.0,1.0,8.0,36.0,96.0,1.0
1.0,0.0,0.0,0.0,53.0,0.0,19.0,42.3,117.0,1.0
0.0,0.0,0.0,0.0,70.0,0.0,12.0,75.4,393.0,1.0
1.0,0.0,0.0,0.0,34.0,1.0,20.0,61.13,449.0,1.0
1.0,0.0,0.0,0.0,65.0,1.0,22.0,69.12,151.0,0.0
0.0,0.0,0.0,0.0,67.0,0.0,13.0,50.01,192.0,0.0
0.0,1.0,0.0,0.0,61.0,0.0,3.0,94.9,94.0,1.0
0.0,0.0,1.0,0.0,18.0,0.0,9.0,59.21,347.0,1.0
0.0,0.0,0.0,0.0,40.0,1.0,15.0,64.19,58.0,1.0
0.0,0.0,0.0,0.0,25.0,1.0,1.0,56.22,142.0,0.0
1.0,0.0,0.0,0.0,23.0,0.0,8.0,59.56,190.0,1.0
1.0,0.0,0.0,0.0,53.0,1.0,23.0,93.52,477.0,0.0
0.0,0.0,0.0,0.0,49.0,1.0,5.0,36.75,219.0,0.0
0.0,0.0,0.0,0.0,40.0,0.0,11.0,42.77,63.0,0.0
0.0,0.0,0.0,0.0,34.0,1.0,20.0,70.41,105.0,1.0
0.0,0.0,0.0,0.0,31.0,1.0,11.0,99.4,361.0,1.0
0.0,0.0,0.0,1.0,60.0,1.0,13.0,54.34,111.0,0.0
0.0,0.0,1.0,0.0,33.0,0.0,5.0,89.32,359.0,0.0
0.0,1.0,0.0,0.0,25.0,1.0,15.0,32.92,210.0,0.0
0.0,0.0,0.0,0.0,68.0,1.0,16.0,48.98,192.0,1.0
0.0,0.0,0.0,0.0,59.0,1.0,5.0,43.06,304.0,0.0
0.0,0.0,0.0,1.0,60.0,1.0,2.0,51.3,365.0,1.0
0.0,0.0,0.0,0.0,57.0,1.0,10.0,42.81,362.0,0.0
0.0,0.0,1.0,0.0,50.0,0.0,13.0,83.22,183.0,1.0
0.0,0.0,0.0,1.0,19.0,0.0,4.0,57.25,206.0,1.0
0.0,0.0,1.0,0.0,41.0,0.0,9.0,82.07,373.0,0.0
0.0,1.0,0.0,0.0,51.0,0.0,3.0,83.22,140.0,0.0
1.0,0.0,0.0,0.0,37.0,0.0,19.0,36.32,243.0,0.0
0.0,0.0,0.0,1.0,40.0,0.0,4.0,58.05,399.0,0.0
0.0,0.0,0.0,1.0,30.0,1.0,10.0,91.81,340.0,0.0
0.0,0.0,0.0,1.0,19.0,0.0,3.0,66.69,422.0,1.0
1.0,0.0,0.0,0.0,33.0,0.0,22.0,80.83,244.0,1.0
0.0,1.0,0.0,0.0,50.0,1.0,11.0,33.38,206.0,0.0
1.0,0.0,0.0,0.0,51.0,1.0,8.0,37.72,245.0,1.0
0.0,0.0,0.0,1.0,56.0,0.0,23.0,57.01,483.0,1.0
0.0,0.0,0.0,0.0,27.0,1.0,15.0,65.1,260.0,1.0
0.0,0.0,0.0,1.0,50.0,0.0,17.0,52.89,334.0,0.0
1.0,0.0,0.0,0.0,54.0,0.0,21.0,65.44,431.0,0.0
0.0,1.0,0.0,0.0,59.0,0.0,13.0,61.51,447.0,1.0
0.0,0.0,0.0,0.0,50.0,0.0,11.0,47.15,267.0,0.0
1.0,0.0,0.0,0.0,32.0,1.0,15.0,50.4,125.0,0.0
0.0,0.0,1.0,0.0,56.0,1.0,6.0,71.91,149.0,1.0
0.0,0.0,1.0,0.0,20.0,0.0,23.0,35.95,385.0,0.0
0.0,0.0,1.0,0.0,57.0,1.0,14.0,50.82,417.0,0.0
1.0,0.0,0.0,0.0,64.0,1.0,24.0,41.08,316.0,0.0
0.0,0.0,0.0,1.0,26.0,0.0,18.0,93.76,119.0,1.0
0.0,0.0,0.0,1.0,51.0,1.0,8.0,99.37,215.0,0.0
0.0,0.0,0.0,0.0,43.0,1.0,22.0,79.75,133.0,0.0
1.0,0.0,0.0,0.0,38.0,1.0,6.0,61.11,300.0,1.0
0.0,0.0,1.0,0.0,21.0,0.0,22.0,51.97,382.0,1.0
0.0,0.0,0.0,0.0,28.0,1.0,8.0,91.77,495.0,1.0
0.0,1.0,0.0,0.0,56.0,1.0,10.0,36.3,249.0,0.0
0.0,0.0,1.0,0.0,53.0,1.0,9.0,97.34,227.0,1.0
0.0,0.0,1.0,0.0,36.0,1.0,16.0,45.65,345.0,1.0
0.0,0.0,0.0,0.0,55.0,0.0,3.0,81.8,66.0,1.0
0.0,1.0,0.0,0.0,24.0,0.0,3.0,32.67,163.0,0.0
0.0,1.0,0.0,0.0,37.0,0.0,17.0,36.79,292.0,0.0
0.0,1.0,0.0,0.0,20.0,0.0,17.0,51.81,57.0,1.0
0.0,0.0,1.0,0.0,69.0,0.0,6.0,86.18,240.0,1.0
0.0,1.0,0.0,0.0,26.0,1.0,6.0,35.22,270.0,0.0
0.0,0.0,0.0,0.0,67.0,0.0,14.0,48.72,170.0,0.0
0.0,0.0,0.0,0.0,20.0,0.0,9.0,55.64,365.0,1.0
0.0,0.0,0.0,0.0,48.0,1.0,18.0,35.76,439.0,0.0
0.0,0.0,0.0,0.0,54.0,0.0,2.0,67.6,161.0,0.0
1.0,0.0,0.0,0.0,38.0,1.0,7.0,43.61,228.0,1.0
0.0,0.0,0.0,1.0,55.0,0.0,12.0,72.01,230.0,0.0
1.0,0.0,0.0,0.0,19.0,0.0,5.0,79.97,233.0,0.0
0.0,0.0,0.0,1.0,26.0,1.0,16.0,53.74,218.0,0.0
1.0,0.0,0.0,0.0,66.0,0.0,22.0,82.1,105.0,1.0
0.0,1.0,0.0,0.0,38.0,1.0,11.0,68.16,82.0,0.0
0.0,0.0,0.0,0.0,69.0,0.0,10.0,68.05,186.0,1.0
0.0,0.0,0.0,0.0,22.0,0.0,6.0,63.13,92.0,0.0
0.0,1.0,0.0,0.0,54.0,0.0,5.0,94.41,118.0,1.0
0.0,0.0,1.0,0.0,60.0,1.0,12.0,99.96,109.0,1.0
1.0,0.0,0.0,0.0,60.0,0.0,12.0,87.46,481.0,1.0
0.0,1.0,0.0,0.0,20.0,1.0,4.0,64.21,375.0,0.0
1.0,0.0,0.0,0.0,65.0,1.0,2.0,68.96,307.0,1.0
1.0,0.0,0.0,0.0,24.0,0.0,1.0,88.01,230.0,1.0
0.0,0.0,0.0,0.0,52.0,1.0,1.0,76.85,106.0,1.0
0.0,0.0,1.0,0.0,50.0,1.0,7.0,70.89,410.0,1.0
0.0,0.0,0.0,1.0,18.0,1.0,18.0,89.03,424.0,0.0
0.0,0.0,0.0,1.0,52.0,0.0,1.0,69.24,379.0,0.0
0.0,0.0,1.0,0.0,41.0,0.0,18.0,38.96,168.0,0.0
1.0,0.0,0.0,0.0,37.0,1.0,15.0,87.01,296.0,1.0
0.0,0.0,0.0,1.0,31.0,0.0,2.0,80.79,145.0,1.0
1.0,0.0,0.0,0.0,56.0,0.0,3.0,73.21,225.0,0.0
0.0,1.0,0.0,0.0,18.0,0.0,21.0,52.21,355.0,0.0
1.0,0.0,0.0,0.0,60.0,1.0,16.0,94.58,92.0,1.0
0.0,1.0,0.0,0.0,46.0,1.0,5.0,52.17,302.0,0.0
0.0,0.0,1.0,0.0,20.0,1.0,23.0,30.67,297.0,1.0
0.0,0.0,0.0,1.0,69.0,1.0,3.0,83.82,55.0,0.0
0.0,0.0,1.0,0.0,46.0,1.0,3.0,79.18,161.0,1.0
0.0,0.0,0.0,0.0,42.0,0.0,8.0,91.07,294.0,1.0
1.0,0.0,0.0,0.0,64.0,1.0,3.0,71.23,351.0,0.0
1.0,0.0,0.0,0.0,21.0,1.0,16.0,42.55,349.0,0.0
0.0,0.0,0.0,1.0,63.0,1.0,6.0,38.2,272.0,0.0
0.0,0.0,1.0,0.0,31.0,0.0,12.0,49.28,196.0,0.0
0.0,0.0,0.0,0.0,35.0,1.0,24.0,88.61,302.0,1.0
0.0,0.0,1.0,0.0,48.0,1.0,5.0,66.64,220.0,0.0
0.0,0.0,1.0,0.0,48.0,1.0,16.0,81.7,411.0,1.0
1.0,0.0,0.0,0.0,67.0,1.0,19.0,34.98,309.0,1.0
0.0,0.0,1.0,0.0,30.0,0.0,15.0,58.75,490.0,1.0
0.0,0.0,1.0,0.0,29.0,0.0,18.0,93.51,282.0,1.0
0.0,0.0,0.0,1.0,49.0,1.0,2.0,51.29,78.0,1.0
1.0,0.0,0.0,0.0,56.0,0.0,3.0,44.93,109.0,1.0
0.0,0.0,1.0,0.0,43.0,0.0,18.0,43.47,407.0,1.0
0.0,0.0,0.0,0.0,39.0,0.0,10.0,75.75,493.0,0.0
0.0,1.0,0.0,0.0,25.0,1.0,7.0,96.75,107.0,0.0
0.0,0.0,1.0,0.0,18.0,1.0,17.0,41.16,181.0,1.0
0.0,1.0,0.0,0.0,65.0,1.0,21.0,31.23,280.0,1.0
0.0,0.0,0.0,0.0,41.0,0.0,5.0,38.95,394.0,1.0
0.0,1.0,0.0,0.0,52.0,1.0,1.0,39.11,201.0,0.0
0.0,0.0,0.0,0.0,26.0,0.0,6.0,67.06,193.0,1.0
1.0,0.0,0.0,0.0,18.0,0.0,16.0,61.52,464.0,1.0
0.0,0.0,1.0,0.0,26.0,1.0,17.0,98.88,132.0,0.0
0.0,0.0,1.0,0.0,56.0,1.0,8.0,95.01,390.0,1.0
0.0,1.0,0.0,0.0,38.0,0.0,18.0,48.33,394.0,0.0
0.0,1.0,0.0,0.0,35.0,1.0,16.0,94.28,206.0,0.0
0.0,0.0,0.0,1.0,43.0,0.0,18.0,87.08,406.0,1.0
0.0,0.0,0.0,1.0,37.0,1.0,17.0,48.42,266.0,0.0
0.0,0.0,0.0,0.0,45.0,0.0,7.0,67.43,488.0,0.0
0.0,0.0,0.0,0.0,70.0,0.0,19.0,95.37,139.0,0.0
0.0,0.0,0.0,1.0,44.0,0.0,18.0,59.68,149.0,0.0
0.0,1.0,0.0,0.0,26.0,1.0,11.0,86.34,312.0,0.0
0.0,0.0,0.0,0.0,41.0,0.0,13.0,40.62,189.0,0.0
0.0,0.0,0.0,0.0,29.0,0.0,18.0,77.69,248.0,0.0
0.0,1.0,0.0,0.0,61.0,0.0,24.0,44.32,272.0,1.0
0.0,0.0,0.0,0.0,66.0,1.0,4.0,89.36,461.0,1.0
0.0,0.0,1.0,0.0,45.0,0.0,4.0,62.61,352.0,0.0
1.0,0.0,0.0,0.0,25.0,0.0,8.0,92.49,203.0,1.0
0.0,0.0,0.0,1.0,55.0,1.0,1.0,50.56,418.0,0.0
1.0,0.0,0.0,0.0,36.0,1.0,3.0,69.11,96.0,1.0
0.0,0.0,0.0,1.0,50.0,0.0,20.0,30.4,254.0,1.0
1.0,0.0,0.0,0.0,58.0,0.0,12.0,41.04,265.0,1.0
0.0,0.0,0.0,1.0,52.0,0.0,24.0,94.24,222.0,1.0
0.0,0.0,0.0,1.0,54.0,1.0,21.0,95.81,65.0,1.0
0.0,0.0,0.0,1.0,28.0,0.0,13.0,68.75,128.0,1.0
0.0,1.0,0.0,0.0,40.0,0.0,12.0,36.6,467.0,0.0
1.0,0.0,0.0,0.0,32.0,0.0,12.0,37.92,125.0,1.0
1.0,0.0,0.0,0.0,30.0,1.0,1.0,31.85,481.0,1.0
0.0,0.0,0.0,1.0,39.0,0.0,10.0,65.87,475.0,0.0
0.0,0.0,0.0,0.0,68.0,1.0,7.0,96.74,499.0,0.0
0.0,0.0,0.0,0.0,63.0,1.0,8.0,41.58,126.0,0.0
0.0,1.0,0.0,0.0,20.0,0.0,1.0,56.45,220.0,0.0
1.0,0.0,0.0,0.0,47.0,0.0,6.0,54.89,499.0,0.0
0.0,0.0,0.0,0.0,41.0,1.0,19.0,66.75,165.0,1.0
0.0,0.0,1.0,0.0,37.0,1.0,9.0,63.69,377.0,1.0
0.0,0.0,0.0,1.0,23.0,1.0,10.0,90.04,63.0,0.0
0.0,1.0,0.0,0.0,28.0,1.0,7.0,72.48,191.0,0.0
0.0,0.0,0.0,0.0,24.0,0.0,24.0,61.49,52.0,1.0
0.0,0.0,0.0,1.0,43.0,1.0,6.0,84.49,454.0,0.0
0.0,0.0,1.0,0.0,37.0,0.0,7.0,59.13,366.0,1.0
1.0,0.0,0.0,0.0,43.0,1.0,19.0,49.93,276.0,0.0
0.0,0.0,1.0,0.0,57.0,0.0,15.0,60.56,343.0,0.0
0.0,1.0,0.0,0.0,29.0,0.0,22.0,63.73,341.0,1.0
0.0,1.0,0.0,0.0,26.0,1.0,13.0,78.09,168.0,0.0
0.0,1.0,0.0,0.0,57.0,1.0,18.0,81.19,144.0,1.0
0.0,0.0,0.0,0.0,40.0,1.0,2.0,62.08,408.0,0.0
0.0,0.0,0.0,0.0,64.0,1.0,21.0,99.97,291.0,1.0
1.0,0.0,0.0,0.0,69.0,1.0,1.0,53.59,96.0,0.0
0.0,0.0,1.0,0.0,61.0,1.0,1.0,77.07,129.0,1.0
0.0,0.0,0.0,1.0,36.0,0.0,7.0,69.34,296.0,0.0
0.0,1.0,0.0,0.0,51.0,0.0,1.0,95.1,434.0,0.0
0.0,0.0,1.0,0.0,63.0,1.0,16.0,87.96,72.0,1.0
0.0,0.0,0.0,0.0,20.0,0.0,20.0,91.65,336.0,0.0
0.0,0.0,0.0,0.0,39.0,1.0,4.0,91.11,177.0,0.0
0.0,0.0,0.0,0.0,70.0,0.0,24.0,63.84,298.0,1.0
0.0,0.0,1.0,0.0,21.0,1.0,16.0,43.05,50.0,1.0
1.0,0.0,0.0,0.0,63.0,0.0,22.0,75.28,232.0,1.0
0.0,1.0,0.0,0.0,35.0,0.0,12.0,64.8,230.0,1.0
0.0,1.0,0.0,0.0,34.0,1.0,4.0,94.23,179.0,0.0
0.0,0.0,1.0,0.0,20.0,0.0,4.0,57.98,91.0,0.0
1.0,0.0,0.0,0.0,44.0,1.0,24.0,89.89,107.0,1.0
0.0,0.0,0.0,1.0,29.0,1.0,19.0,76.92,456.0,1.0
0.0,0.0,1.0,0.0,54.0,1.0,8.0,81.56,90.0,0.0
0.0,0.0,1.0,0.0,22.0,1.0,14.0,30.93,414.0,1.0
0.0,0.0,0.0,0.0,56.0,0.0,3.0,89.63,454.0,0.0
0.0,0.0,0.0,0.0,25.0,1.0,23.0,72.04,238.0,0.0
0.0,0.0,0.0,1.0,50.0,1.0,21.0,60.51,268.0,0.0
0.0,0.0,0.0,0.0,40.0,1.0,23.0,55.78,185.0,0.0
0.0,0.0,0.0,1.0,38.0,0.0,7.0,70.41,207.0,1.0
0.0,0.0,0.0,0.0,35.0,0.0,11.0,72.05,241.0,1.0
0.0,1.0,0.0,0.0,37.0,1.0,15.0,35.44,326.0,0.0
0.0,0.0,0.0,0.0,50.0,0.0,19.0,91.78,295.0,1.0
1.0,0.0,0.0,0.0,48.0,0.0,14.0,47.78,291.0,1.0
0.0,0.0,0.0,0.0,31.0,0.0,1.0,50.64,480.0,0.0
0.0,0.0,1.0,0.0,56.0,0.0,1.0,80.38,317.0,1.0
0.0,0.0,0.0,0.0,61.0,0.0,24.0,79.16,56.0,1.0
0.0,0.0,0.0,0.0,26.0,0.0,12.0,96.47,434.0,0.0
0.0,0.0,0.0,0.0,57.0,0.0,23.0,73.72,95.0,1.0
0.0,0.0,0.0,1.0,20.0,0.0,16.0,68.46,478.0,1.0
0.0,0.0,0.0,1.0,46.0,1.0,14.0,62.68,477.0,0.0
0.0,1.0,0.0,0.0,55.0,1.0,15.0,70.28,161.0,0.0
